Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
CVRR,"CVR Refining, LP",23,3394800000,n/a,2013,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cvrr
CVS,CVS Health Corporation,68.63,69772438795,n/a,n/a,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/cvs
CELP,"Cypress Energy Partners, L.P.",7.31,87231962.47,n/a,2014,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/celp
CYS,"CYS Investments, Inc.",7.55,1173569833,n/a,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cys
CYS^A,"CYS Investments, Inc.",24.9225,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cys^a
CYS^B,"CYS Investments, Inc.",24.62,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cys^b
DHI,"D.R. Horton, Inc.",41.47,15651400755,n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/dhi
DAN,Dana Incorporated,20.85,3033174037,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dan
DHR,Danaher Corporation,99.2,69298414518,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dhr
DAC,Danaos Corporation,2.025,222343687.8,n/a,2006,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dac
DQ,DAQO New Energy Corp.,37.35,405763340.9,n/a,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/dq
DRI,"Darden Restaurants, Inc.",112.09,13875566400,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dri
DAR,Darling Ingredients Inc.,19.82,3263397586,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/dar
DVA,DaVita Inc.,71.77,12523865000,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/dva
DCP,DCP Midstream LP,41.94,6010414186,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/dcp
DCP^B,DCP Midstream LP,25.25,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dcp^b
DCT,DCT Industrial Trust Inc,66.65,6278077288,n/a,2006,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dct
DDR,DDR Corp.,14.35,1324783634,n/a,1993,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ddr
DDR^A,DDR Corp.,25.49,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ddr^a
DDR^J,DDR Corp.,24.9,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ddr^j
DDR^K,DDR Corp.,23.95,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ddr^k
DF,Dean Foods Company,10.73,980132686.9,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/df
DECK,Deckers Outdoor Corporation,111.91,3407414193,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/deck
DE,Deere & Company,137.58,44615068939,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/de
DEX,Delaware Enhanced Global Dividend,11.19,177127047.1,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/dex
DDF,"Delaware Investments Dividend & Income Fund, Inc.",12.03,92488552.77,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/ddf
DKL,"Delek Logistics Partners, L.P.",28.1,685191889.3,n/a,2012,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/dkl
DK,"Delek US Holdings, Inc.",47.6,3999193064,n/a,2017,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/dk
DVMT,Dell Technologies Inc.,94.9,18918940486,n/a,n/a,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/dvmt
DLPH,Delphi Technologies PLC,44.14,3919002255,n/a,2017,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dlph
DAL,"Delta Air Lines, Inc.",50.77,35098891066,n/a,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/dal
DLX,Deluxe Corporation,66.32,3173081726,n/a,n/a,Consumer Durables,Publishing,https://www.nasdaq.com/symbol/dlx
DNR,Denbury Resources Inc.,4.89,2236577046,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dnr
DESP,"Despegar.com, Corp.",20.42,1410973196,n/a,2017,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/desp
DKT,Deutsch Bk Contingent Cap Tr V,25.48,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/dkt
DB,Deutsche Bank AG,11.24,23213972000,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/db
DXB,Deutsche Bank AG,25.33,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/dxb
DVN,Devon Energy Corporation,44.72,23406448000,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dvn
DHX,"DHI Group, Inc.",2.15,111164249.3,n/a,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/dhx
DHT,"DHT Holdings, Inc.",4.66,669048050.4,n/a,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dht
DEO,Diageo plc,148.35,91278063662,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/deo
DO,"Diamond Offshore Drilling, Inc.",20.5,2817279576,n/a,1995,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/do
DRH,Diamondrock Hospitality Company,12.34,2474944471,n/a,2005,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/drh
DSX,Diana Shipping inc.,4.64,500799918.9,n/a,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dsx
DSX^B,Diana Shipping inc.,25.085,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dsx^b
DSXN,Diana Shipping inc.,25.7571,0,n/a,2015,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dsxn
DKS,Dick&#39;s Sporting Goods Inc,34.54,3540840710,n/a,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/dks
DBD,Diebold Nixdorf Incorporated,12.45,945677261.9,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/dbd
DLR,"Digital Realty Trust, Inc.",116.24,23939948241,n/a,2004,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dlr
DLR^C,"Digital Realty Trust, Inc.",26.78,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^c
DLR^G,"Digital Realty Trust, Inc.",25.36,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^g
DLR^H,"Digital Realty Trust, Inc.",25.92,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^h
DLR^I,"Digital Realty Trust, Inc.",26.33,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^i
DLR^J,"Digital Realty Trust, Inc.",24.58,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^j
DDS,"Dillard&#39;s, Inc.",85.57,2361871137,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dds
DDT,"Dillard&#39;s, Inc.",27.1,0,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/ddt
DIN,"Dine Brands Global, Inc.",73.4,1315484856,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/din
DPLO,"Diplomat Pharmacy, Inc.",26.29,1948951470,n/a,2014,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/dplo
DFS,Discover Financial Services,69.89,24390012245,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dfs
DHCP,Ditech Holding Corporation,5.6,25908444.8,n/a,2018,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dhcp
DHCP.WS.A,Ditech Holding Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dhcp.ws.a
DHCP.WS.B,Ditech Holding Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dhcp.ws.b
DNI,Dividend and Income Fund,12.4,152953330.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dni
DLB,Dolby Laboratories,63.87,6649659371,n/a,2005,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/dlb
DG,Dollar General Corporation,99.5,26621971648,n/a,2009,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dg
DM,"Dominion Energy Midstream Partners, LP",14.35,1816819648,n/a,2014,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/dm
D,"Dominion Energy, Inc.",69.99,45691671366,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/d
DCUD,"Dominion Energy, Inc.",47.32,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dcud
DRUA,"Dominion Energy, Inc.",24.9867,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/drua
DPZ,Domino&#39;s Pizza Inc,281.4,11897992432,n/a,2004,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/dpz
UFS,Domtar Corporation,48.22,3134353235,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/ufs
DCI,"Donaldson Company, Inc.",45.76,5902033234,n/a,n/a,Capital Goods,Pollution Control Equipment,https://www.nasdaq.com/symbol/dci
DFIN,"Donnelley Financial Solutions, Inc.",19.05,645795000,n/a,2016,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dfin
LPG,Dorian LPG Ltd.,7.91,436859198.9,n/a,2014,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/lpg
DSL,DoubleLine Income Solutions Fund,20.22,2049293785,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/dsl
DBL,DoubleLine Opportunistic Credit Fund,20.99,312748607.1,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/dbl
PLOW,"Douglas Dynamics, Inc.",48,1089647568,n/a,2010,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/plow
DEI,"Douglas Emmett, Inc.",40.18,6827303874,n/a,2006,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dei
DOV,Dover Corporation,74.91,11586913024,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dov
DDE,Dover Downs Gaming & Entertainment Inc,1.91,63570931.1,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/dde
DVD,"Dover Motorsports, Inc.",1.95,71704815,n/a,1996,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/dvd
DWDP,DowDuPont Inc.,66.36,1.54007E+11,n/a,2017,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dwdp
RDY,Dr. Reddy&#39;s Laboratories Ltd,33.24,5517807890,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rdy
DRD,DRDGOLD Limited,2.41,103974572.2,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/drd
DCF,Dreyfus Alcentra,9.09,135906462.5,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/dcf
DHF,Dreyfus High Yield Strategies Fund,3.1,225393832.8,n/a,1998,n/a,n/a,https://www.nasdaq.com/symbol/dhf
DMB,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",12.63,232164420,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/dmb
DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",7.57,373726804.6,n/a,1989,n/a,n/a,https://www.nasdaq.com/symbol/dsm
LEO,"Dreyfus Strategic Municipals, Inc.",7.67,477040083.3,n/a,1987,n/a,n/a,https://www.nasdaq.com/symbol/leo
DRQ,"Dril-Quip, Inc.",56.65,2160802026,n/a,1997,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/drq
DS,Drive Shack Inc.,7.28,487593317.1,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ds
DS^B,Drive Shack Inc.,25.53,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ds^b
DS^C,Drive Shack Inc.,25.12,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ds^c
DS^D,Drive Shack Inc.,25.2747,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ds^d
DSW,DSW Inc.,26.92,2159076201,n/a,2005,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dsw
DTE,DTE Energy Company,106.19,19271697079,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dte
DTJ,DTE Energy Company,25.13,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtj
DTQ,DTE Energy Company,24.9395,0,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtq
DTV,DTE Energy Company,52.1109,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtv
DTW,DTE Energy Company,24.85,0,n/a,2017,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtw
DTY,DTE Energy Company,26.59,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dty
DCO,Ducommun Incorporated,34.99,398239839.7,n/a,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/dco
DPG,Duff & Phelps Global Utility Income Fund Inc.,14.75,559464638.5,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/dpg
DSE,Duff & Phelps Select Energy MLP Fund Inc.,5.61,146901844.3,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/dse
DNP,"Duff & Phelps Utilities Income, Inc.",10.91,3165599854,n/a,1987,n/a,n/a,https://www.nasdaq.com/symbol/dnp
DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",13.31,113410317.4,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/dtf
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",8.54,234804592.8,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/duc
DUK,Duke Energy Corporation,80.62,56515205866,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/duk
DUKH,Duke Energy Corporation,25.51,0,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/dukh
DRE,Duke Realty Corporation,28.92,10325311649,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dre
DNB,Dun & Bradstreet Corporation (The),127.45,4726455976,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dnb
DXC,DXC Technology Company,86.15,24462335747,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/dxc
DY,"Dycom Industries, Inc.",99.17,3093596349,n/a,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/dy
DLNG,Dynagas LNG Partners LP,8.21,291372900,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/dlng
DLNG^A,Dynagas LNG Partners LP,25.76,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlng^a
DX,"Dynex Capital, Inc.",6.39,363630618,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dx
DX^A,"Dynex Capital, Inc.",25.53,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dx^a
DX^B,"Dynex Capital, Inc.",24.5992,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dx^b
DD^A,E.I. du Pont de Nemours and Company,87,0,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dd^a
DD^B,E.I. du Pont de Nemours and Company,101.4639,0,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dd^b
ELF,"e.l.f. Beauty, Inc.",15.74,747202260,n/a,2016,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/elf
EGIF,Eagle Growth and Income Opportunities Fund,15.611,112100639.6,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/egif
EXP,Eagle Materials Inc,107.33,5152627480,n/a,n/a,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/exp
ECC           ,Eagle Point Credit Company Inc.,18.52,790531126.3,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/ecc
ECCA,Eagle Point Credit Company Inc.,25.383,0,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/ecca
ECCB,Eagle Point Credit Company Inc.,26.3729,0,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/eccb
ECCX,Eagle Point Credit Company Inc.,24.76,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/eccx
ECCY,Eagle Point Credit Company Inc.,25.39,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/eccy
ESTE,"Earthstone Energy, Inc.",10.77,688033178.6,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/este
DEA,"Easterly Government Properties, Inc.",19.86,1199076615,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dea
EGP,"EastGroup Properties, Inc.",96.93,3387162534,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/egp
EMN,Eastman Chemical Company,99.48,14189337957,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/emn
KODK,Eastman Kodak Company,3.95,168485381.7,n/a,n/a,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/kodk
KODK.WS,Eastman Kodak Company,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kodk.ws
KODK.WS.A,Eastman Kodak Company,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kodk.ws.a
ETN,"Eaton Corporation, PLC",77.76,34004448000,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/etn
ETV,Eaton Vance Corporation,15.72,1117422433,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/etv
ETW,Eaton Vance Corporation,11.88,1268709441,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/etw
EV,Eaton Vance Corporation,53.44,6393691994,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/ev
EOI,Eaton Vance Enhance Equity Income Fund,15.59,610864076.9,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/eoi
EOS,Eaton Vance Enhanced Equity Income Fund II,17.53,835786960.7,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/eos
EFT,Eaton Vance Floating Rate Income Trust,14.53,579219415.7,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/eft
EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,9.35,196350000,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/efl
EFF,Eaton vance Floating-Rate Income Plus Fund,16.78,127635761.2,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/eff
EHT,Eaton Vance High Income 2021 Target Term Trust,9.73,208815150.5,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/eht
ETX           ,Eaton Vance Municipal Income 2028 Term Trust,19.729,213741006.9,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/etx
EOT,Eaton Vance Municipal Income Trust,20.51,312286675.2,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/eot
EVN,Eaton Vance Municipal Income Trust,12.05,286577245.2,n/a,1999,n/a,n/a,https://www.nasdaq.com/symbol/evn
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,9.6,611203958.4,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/etj
EFR,Eaton Vance Senior Floating-Rate Fund,14.15,521403629,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/efr
EVF,Eaton Vance Senior Income Trust,6.32,239316956.2,n/a,1998,n/a,n/a,https://www.nasdaq.com/symbol/evf
EVG,Eaton Vance Short Diversified Income Fund,12.98,232090136.1,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/evg
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,23.22,1691249575,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/evt
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,24.94,363133981.8,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/eto
EXD,Eaton Vance Tax-Advantaged Bond,9.11,88654748.46,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/exd
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,17.42,1329149728,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/etg
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,16.25,421761616.3,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/etb
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,12.44,1859746574,n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/ety
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,9.45,2853056786,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/exg
ECT,ECA Marcellus Trust I,1.95,34329750,n/a,2010,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ect
ECR,Eclipse Resources Corporation,1.8,543767193,n/a,2014,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ecr
ECL,Ecolab Inc.,143.16,41304591487,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ecl
EC,Ecopetrol S.A.,20.72,42596895688,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ec
EIX,Edison International,65.64,21386247562,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/eix
EDR,Education Realty Trust Inc.,41.63,3354591360,n/a,2005,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/edr
EW,Edwards Lifesciences Corporation,148.13,31222710305,n/a,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ew
EHIC,eHi Car Services Limited,13.02,904175761.9,n/a,2014,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/ehic
EP^C,El Paso Corporation,46.55,0,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/ep^c
EE,El Paso Electric Company,60.1,2443951715,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ee
EGO,Eldorado Gold Corporation,1.08,857531534.4,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ego
ELVT,"Elevate Credit, Inc.",10.4,439694715.2,n/a,2017,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/elvt
LLY,Eli Lilly and Company,89.71,97373962978,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lly
ELLI,"Ellie Mae, Inc.",102.84,3532217610,n/a,2011,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/elli
EFC,Ellington Financial LLC,15.94,481133788.9,n/a,2010,Finance,Real Estate,https://www.nasdaq.com/symbol/efc
